Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
4320,"ETINGOF, PAVEL I",35018,Mathematics,Professor,120,1,20,0,4,1272,11,0,male,98,123110,0
1260,"FITZGERALD, EUGENE A",38449,Materials Science and Engineering,Professor,332,92,23,0,2,11010,5,32,male,99,211492,0
20370,"FERNANDEZ NUNEZ, EUTIMIO GUSTAVO",836336,,,43,4,0,0,0,150,0,0,male,99,4587,0
20855,"INDA, MARIA EUGENIA",836517,,,12,0,0,0,1,181,0,0,male,99,158428,0
1840,"WANG, EVELYN",112673,Mechanical Engineering,Professor,211,108,24,0,8,10464,4,25,male,98,2242,1
5040,"ZIPORYN, EVAN",412368,Music and Theater Arts Section,Professor,0,0,0,0,5,0,1,0,male,99,9994,0
14665,"LIEBERMAN, EVAN S",153159,Political Science,Professor,23,0,0,0,5,743,7,0,male,98,4894,0
7395,"VAN EVERA, STEPHEN W",110808,Political Science,Professor,4,0,1,0,0,21,22,0,male,99,380894,0
6110,"TSENTALOVICH, EVGENI P",503305,,,11,5,0,0,0,503,0,0,female,98,22431,0
3055,"EVANS, MATTHEW J",544569,Physics,Associate,315,10,3,0,2,36851,0,2,male,75,6301,1
19240,"EVANS, HELEN L",836316,,,11,0,0,0,1,164,0,2,male,56,18,0
19145,"REMINGTON, EVAN D",837046,,,10,0,0,0,0,161,0,0,male,67,4058,0
22480,"SADLER, EVAN D",837090,,,19,3,0,0,0,126,1,0,male,99,56237,0
18210,"KIMCHI, EYAL YAACOV",836611,,,24,0,1,0,0,677,0,0,female,56,62,0
1655,"ZUCKERMAN SIVAN, EZRA W",173824,Management,Professor,32,10,1,0,1,766,12,0,female,95,11270,0
18740,"FARZADFARD, FAHIM",836328,,,8,1,0,0,2,449,1,2,male,99,77584,0
2215,"FANG, XUANLAI",488098,Mechanical Engineering,Professor,174,56,13,0,3,12951,11,8,male,0,0,1
15190,"FAKHRI, NIKTA",789762,Physics,Assistant,18,0,1,0,4,586,0,0,female,97,580,0
19280,"FARBOODI, MARYAM",780023,Management,Assistant,9,0,0,0,2,100,0,0,male,99,87062,0
17920,"FAN, YABIN",836321,,,48,6,0,0,0,3700,0,0,male,99,24073,0
17040,"FARAH, SHADY",836325,,,28,0,0,0,0,1270,5,1,male,99,257742,0
17900,"FANG, XUEKUN",836324,,,38,0,0,0,0,475,0,0,male,99,18529,0
18410,"YUAN, FANQI",837434,,,27,0,0,0,0,1056,0,0,male,68,514,0
22655,"NIROUI, FARNAZ",863944,Electrical Engineering and Computer Sciences,Assistant,10,8,0,0,0,450,0,7,male,99,131879,0
6245,"FARIAS, VIVEK F",176116,Management,Professor,32,11,2,0,2,962,3,2,male,99,9310,0
17960,"FONG, MING-FAI",836349,,,9,1,1,0,1,254,0,1,female,80,5834,0
4800,"FERREIRA, JOSEPH",56475,Urban Studies and Planning,Other,34,3,9,0,0,894,4,0,male,0,0,0
20365,"FENG, JINYONG",836334,Nuclear Science and Engineering,Other,12,4,0,0,0,87,0,0,female,91,22176,1
23670,"HAN, FEI",919223,Nuclear Science and Engineering,Other,140,4,0,0,0,3219,0,0,male,99,59149,1
21810,"MILLS, FERGIL",836831,,,9,0,0,0,1,259,0,0,female,86,1570,0
4585,"FERNANDEZ, ROBERTO M",32178,Management,Professor,26,4,1,0,1,643,2,0,male,98,24473,0
20360,"FELICIANO RAMOS, PEDRO A",836332,,,2,0,0,0,0,16,0,0,male,99,33499,0
17000,"FENTON, OWEN SHEA",836335,,,26,0,0,0,0,1242,0,5,male,99,20118,0
20375,"FESSENDEN, TIMOTHY B",836337,,,9,0,0,0,0,117,0,0,male,99,63411,0
24070,"GARCIA RUIZ, RONALD FERNANDO",1107896,Physics,Assistant,64,5,3,0,1,701,0,0,male,100,24286,1
6405,"VELASQUEZ-HELLER, LUIS FERNANDO",1108055,Materials Science and Engineering,Other,58,59,16,0,0,951,0,18,male,77,2692,0
2060,"FINK, YOEL",37997,Materials Science and Engineering,Professor,92,34,16,0,1,3349,2,32,male,97,93487,1
20395,"FISCHER, LUKAS",836341,,,6,1,0,0,0,143,0,0,male,99,40697,0
20385,"FIL, NICOLAS",836339,,,3,1,0,0,0,12,0,0,male,99,129177,0
23205,"TOURLOMOUSIS, FILIPPOS",837269,,,10,8,0,0,0,79,0,0,male,99,158333,0
23540,"FINCH, LAURA",856146,Literature Section,Assistant,5,0,0,0,2,2,1,0,male,96,9175,0
4630,"VON FINTEL, KAI",32676,Linguistics and Philosophy,Professor,13,0,0,0,1,323,14,0,male,99,57317,0
5690,"FISCHER, MICHAEL M. J",53492,Science,Professor,56,0,1,0,2,462,36,0,female,94,62,0
2470,"FISHER, PETER H",142162,Physics,Professor,275,13,5,0,2,13722,0,6,male,99,10925,1
3755,"FIELD, FRANK R",175970,,,13,6,1,0,0,807,0,0,male,77,2692,0
4050,"MURRAY, FIONA E",71669,Management,Professor,52,4,9,0,2,2193,0,0,male,99,52197,0
4870,"FISHER, JOHN W",287702,Electrical Engineering and Computer Sciences,Other,37,129,12,0,0,2121,0,4,male,99,52197,1
2625,"FINKELSTEIN, STAN NEIL",370156,Institute for Data,Other,47,14,8,0,0,1087,3,0,male,99,343620,0
20380,"FICHTER, MICHAEL TOBIAS",836338,,,12,0,0,0,0,115,1,0,male,99,145540,0
20390,"FINNIE, PETER S B",836340,,,8,0,0,0,0,196,3,0,female,98,80710,0
7940,"FLYNN, SUZANNE",142341,Linguistics and Philosophy,Professor,22,2,0,0,1,504,15,0,male,95,1333,0
16510,"MEYER, FLORIAN",836826,,,19,26,0,0,1,1195,0,0,male,99,21164,0
18540,"FLORES, YURI VICTOROVICH",836346,,,23,9,0,0,0,529,0,0,male,99,118,0
16055,"FLETCHER, RICHARD J",1092833,Physics,Assistant,19,2,0,0,0,352,0,0,female,63,72,0
4705,"FORMAGGIO, JOSEPH A",33722,Physics,Professor,78,13,18,0,2,3143,2,0,female,98,47275,1
7950,"FORBES, KRISTIN J",142417,Management,Professor,48,0,0,0,1,1484,11,0,female,98,23138,0
7945,"FOGELSON, ROBERT M",142351,History Section,Professor,1,0,0,0,1,0,7,0,male,0,0,0
9230,"FOSTER, JOHN C",287723,Physics,Other,82,14,22,0,1,3428,1,0,male,100,74,1
4045,"FORD, PETER GERALD",287719,,,19,5,12,0,0,421,0,0,male,0,0,0
20975,"JONAH, OLUSEGUN FOLARIN",836565,,,18,4,0,0,0,106,0,0,male,98,69969,0
7670,"WILCZEK, FRANK",129225,Physics,Professor,127,6,0,0,16,3541,35,0,male,99,197595,1
10100,"FRAMPTON, STEPHANIE",544496,Literature Section,Associate,1,0,0,0,2,0,4,0,male,99,211492,0
20605,"GRONDIN, FRANCOIS",836416,,,4,20,0,0,0,491,0,0,male,99,211492,0
16935,"FRISCIC, IVICA",836359,,,41,12,0,0,0,521,0,0,male,99,7416,0
17895,"PARISE, FRANCESCA",836963,,,11,18,0,0,0,280,0,0,male,99,145540,0
1025,"FREEMAN, WILLIAM T",34370,Electrical Engineering and Computer Sciences,Other,78,112,12,0,8,14298,0,20,male,97,49457,1
5130,"FREUND, ROBERT MICHAEL",40514,Management,Professor,39,2,5,0,1,541,0,0,male,57,826,0
7980,"FRAVEL, MARIS TAYLOR",142698,Political Science,Professor,22,0,3,0,4,334,2,0,male,99,1057,0
7875,"LEIGHTON, FRANK T",152647,Mathematics,Professor,14,9,4,0,9,302,0,12,male,99,783,0
1545,"KAASHOEK, M FRANS",288248,Electrical Engineering and Computer Sciences,Professor,20,36,16,0,10,1968,5,0,female,99,11412,0
3145,"FRITSCHEL, PETER K",287751,Physics,Other,262,8,3,0,4,35952,1,2,male,99,65199,1
4525,"FRIEDMAN, JEROME I",544571,Physics,Other,24,0,1,0,8,679,4,0,male,100,78671,0
16885,"FRYDMAN, GALIT H",836361,,,18,0,0,0,0,93,0,3,male,99,146529,0
20455,"FREED-PASTOR, WILLIAM A",836356,,,10,1,0,0,1,1317,0,0,male,99,145540,0
21510,"LOPEZ, JEFFREY FRANK",836750,,,56,1,0,0,0,3371,0,0,male,99,44146,0
20910,"JEON, HYUNGKOOK FRANK",836541,,,18,2,0,0,0,214,0,1,male,99,146529,0
23645,"FRASSICA, JOSEPH J",919215,Institute for Medical Engineering and Science (IMES),Other,12,2,0,0,0,108,1,0,male,76,1609,0
21645,"MALLMANN-TRENN, FREDERIK",836784,,,5,14,0,0,0,37,0,0,male,99,140160,0
22965,"ROSS, FRANCES MARY",884356,Materials Science and Engineering,Professor,140,7,2,0,8,6204,8,0,male,71,85,1
18465,"PEYSKENS, FREDERIC OLIVIER",836997,,,13,17,0,0,1,533,0,0,male,69,472,0
15555,"OHMURA, JACQUELINE FRANCES",836926,,,5,0,0,0,0,110,0,0,female,98,22398,0
23940,"FRENJE, JOHAN A",1108061,Physics,Other,243,27,3,0,1,6507,0,0,male,99,82448,1
20460,"FREIIN VON WEITERSHAUSEN, INEZ H",836357,,,1,0,0,0,0,2,0,0,male,99,24069,0
5605,"FU, LIANG",544555,Physics,Associate,190,7,3,0,7,22724,0,4,male,99,397429,0
7080,"FURESZ, GABOR",1108063,,,42,27,1,0,1,2329,0,0,male,97,5564,0
2745,"FUJIMOTO, JAMES G",41191,Electrical Engineering and Computer Sciences,Professor,367,134,57,0,17,20954,57,23,male,97,11768,0
9715,"FULLER, MARY C",412307,Literature Section,Professor,7,0,1,0,3,2,10,0,male,99,97659,0
17805,"GROSSO, GABRIELE",836417,,,19,9,0,0,1,903,1,0,male,99,63411,0
18275,"GARCIA, RODRIGO",836373,,,4,0,0,0,0,237,0,0,male,99,151287,0
24120,"GENSLER, GARY",1108300,Management,Other,1,0,0,0,0,0,1,0,female,98,88317,0
17270,"SRIRAM, GANAPATHY",837196,,,18,1,0,0,0,272,0,0,male,75,32295,0
17210,"SPEDALIERI, GAETANA",837191,,,18,4,0,0,0,478,0,0,male,100,21206,0
3870,"WEN, XIAO-GANG",114294,Physics,Professor,158,2,10,0,8,12960,5,0,male,98,8768,1
3355,"MCKINLEY, GARETH H",412357,Mechanical Engineering,Professor,246,18,24,0,6,17140,1,27,female,99,10307,1
20470,"GAMEZ PEREZ, KARLA",836367,,,2,0,0,0,0,3,0,0,male,99,59995,0
15405,"HILLS, GAGE KRIEGER",836475,,,21,22,0,0,0,1295,1,1,male,98,45635,0
15420,"NARAYANA GANAPATHY, SRIN",836883,,,1,14,0,0,0,241,0,0,male,96,63915,0
23750,"GE, ZHONGMING",1108070,,,91,0,0,0,0,2781,0,0,male,0,0,0
6185,"LUSZTIG, GEORGE",64189,Mathematics,Professor,78,1,11,0,14,245,9,0,male,98,33635,0
1690,"GEDIK, NUH",143520,Physics,Professor,76,10,19,0,4,3784,0,3,male,93,7223,1
2195,"PERAKIS, GEORGIA",91824,Management,Professor,75,6,6,0,4,1322,1,3,male,99,101742,0
8040,"GEHRKE, LEE",176238,Institute for Medical Engineering and Science (IMES),Professor,43,0,13,0,1,2217,0,13,male,98,18854,0
21020,"KATSIKIS, GEORGIOS",836581,,,11,0,0,0,0,205,0,0,male,99,101742,0
3880,"GERSHENFELD, NEIL A",36510,Media Arts and Sciences,Professor,19,17,30,0,6,1161,22,67,male,100,2,0
1120,"SUSSMAN, GERALD J",168086,Electrical Engineering and Computer Sciences,Professor,6,3,8,0,8,243,5,0,male,94,366,0
6620,"RICKER, GEORGE R",176530,Physics,Other,171,13,32,0,0,5682,2,0,female,100,37,1
19235,"GEISSMANN, THOMAS JUERG",836375,,,9,0,0,0,0,28,4,0,male,100,208,0
16800,"MANSELL, GEORGIA LEIGH",836788,,,124,1,0,0,1,25706,0,0,male,100,11824,0
22175,"PAPAGEORGIOU, GEORGIOS P",836962,,,8,1,0,0,0,162,0,0,male,96,236138,0
18600,"WESTERMAN, GEORGE F",837848,Management,Other,10,0,0,0,0,298,5,0,female,98,29319,0
10440,"GHACHEM, MALICK",627143,History Section,Associate,8,0,0,0,6,6,4,0,female,100,4,0
16265,"GHASSEMI, MARZYEH",836383,,,29,5,0,0,1,425,0,0,female,98,53680,0
23550,"GHOBADI, MANYA",856148,Electrical Engineering and Computer Sciences,Assistant,7,34,4,0,1,673,0,0,male,99,56237,0
20505,"GHANNAD REZAIE, MOSTAFA",836382,,,13,13,0,0,0,250,0,0,female,99,8542,0
6740,"STAFFILANI, GIGLIOLA",86769,Mathematics,Professor,48,0,9,0,11,864,1,0,male,99,56237,0
19140,"SACCA, GIULIA",618578,Mathematics,Assistant,7,0,1,0,1,18,0,0,female,98,53680,0
20530,"GILITSCHENSKI, IGOR",836392,,,17,31,0,0,1,305,0,6,male,99,58139,0
22460,"RUGHOOBUR, GIRISH",837081,,,26,13,0,0,0,131,0,0,male,99,142172,0
5300,"GIBSON, LORNA J",44299,Materials Science and Engineering,Professor,59,1,8,0,1,6485,1,1,male,98,84122,1
4635,"STRANG, W GILBERT",289445,Mathematics,Professor,32,4,0,0,10,912,24,0,male,55,3278,0
19430,"GILLETTE, JACQUELYN RIDDICK",827656,Management,Assistant,5,0,0,0,0,11,0,0,female,95,11270,0
20535,"GILLANI, REBECCA L",836393,,,2,0,0,0,0,34,0,0,female,98,18547,0
15815,"INNOCENTI, GIAN MICHELE",836518,,,613,5,0,0,0,18768,0,0,male,99,44635,0
2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0,9,1224,15,0,male,99,67978,0
2315,"GLASS, JAMES R",287826,Electrical Engineering and Computer Sciences,Other,37,165,14,0,2,2105,0,6,female,93,266791,1
4335,"GOLDWASSER, SHAFRIRA",46062,Electrical Engineering and Computer Sciences,Professor,12,49,13,0,16,2038,11,1,female,98,64384,0
5570,"GOLLAND, POLINA",144262,Electrical Engineering and Computer Sciences,Professor,70,87,27,0,2,7214,19,0,female,98,174814,1
9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0,8,3598,0,0,male,99,7567,1
14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0,1,265,0,0,female,98,42632,0
6690,"GOLDSTONE, JEFFREY",544572,Physics,Other,7,0,0,0,5,616,0,0,male,99,258682,0
20550,"GOLDFELD, ZIV",836400,,,14,22,0,0,2,110,1,0,female,94,83596,0
20545,"GOLARA, SINA",836397,,,7,3,0,0,1,16,1,0,male,99,233579,0
23515,"GOLREZAEI, NEGIN",856129,Management,Assistant,14,13,0,0,3,1611,0,0,male,99,144667,0
1780,"KIM, SANG-GOOK",60327,Mechanical Engineering,Professor,100,41,3,0,1,5531,1,11,male,98,12349,1
7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0,10,945,2,0,male,99,82448,0
3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0,1,42,1,0,male,100,89,1
6400,"KOHSE, GORDON E",288348,,,21,12,7,0,0,551,0,0,male,98,17344,0
19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0,2,1915,5,0,male,99,82448,0
17275,"GORETTI RICA, INGRED",836409,,,8,0,0,0,0,104,0,0,female,95,733,0
9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0,1,381,4,0,female,98,2054,0
1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0,1,5825,1,3,male,98,33708,1
8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0,0,1880,0,0,male,100,6515,0
20610,"GROZDANOV, SASO",836420,,,32,0,0,0,0,570,0,0,male,99,82448,0
5200,"GREYTAK, THOMAS J",41919,Physics,Other,5,0,6,0,4,45,0,0,male,97,49457,0
3700,"GRAVES, STEPHEN C",144692,Management,Professor,61,4,4,0,6,966,1,0,female,98,12209,1
1770,"WORNELL, GREGORY W",172613,Electrical Engineering and Computer Sciences,Professor,50,107,28,0,4,12791,4,7,male,99,294189,1
3120,"GRAY, MARTHA L",39725,Electrical Engineering and Computer Sciences,Professor,28,2,40,0,4,1618,2,0,male,99,22799,1
5090,"GRIMSON, WILLIAM E",175954,Electrical Engineering and Computer Sciences,Professor,20,36,39,0,6,2074,7,2,female,100,2,0
1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0,2,12962,0,13,male,100,26,1
23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0,0,2905,0,3,male,99,89103,0
4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0,1,4376,0,3,male,99,89864,1
17240,"GROTH, SAMUEL PHILIP",836418,,,8,1,0,0,0,49,0,0,male,99,25605,0
23055,"SIPE, GRAYSON OREN",837168,,,9,0,1,0,0,199,0,0,male,51,971,0
14655,"GUBAR, MARAH",145129,Literature Section,Associate,16,0,0,0,2,67,9,0,male,99,19141,0
15180,"GUO, MING",789760,Mechanical Engineering,Assistant,37,0,4,0,1,927,0,0,male,99,85303,1
10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0,12,513,3,0,male,99,85045,0
15680,"GUO, WEI",836429,,,41,3,0,0,0,898,0,0,male,99,85423,0
20640,"GUO, YUNFAN",836431,,,20,1,0,0,0,1088,0,0,male,100,18259,0
20625,"GUO, JIANG",836426,,,22,12,0,0,0,1099,0,0,male,100,694,0
20635,"GUO, XIAOCAN",836430,,,17,0,0,0,0,883,0,0,male,69,2028,0
16560,"GUAN, JINPING",836424,,,7,7,0,0,0,59,0,0,male,100,1290,0
6800,"GUSTAVSSON, SIMON",936997,,,64,2,0,0,0,2359,0,0,male,99,7873,0
18415,"ROSENZWEIG, GUY",837075,,,8,6,0,0,0,40,0,0,male,100,11057,0
23520,"LU, GUANNAN",856131,Management,Assistant,20,9,0,0,0,218,2,0,male,99,61844,0
1510,"GUTTAG, JOHN V",43476,Electrical Engineering and Computer Sciences,Professor,44,42,24,0,2,2829,7,8,male,99,20561,1
7990,"GUTOWSKI, TIMOTHY G",145335,Mechanical Engineering,Professor,41,22,9,0,0,2262,7,0,male,99,175002,1
6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0,7,252,20,0,male,99,46085,0
3445,"ROLAND, GUNTHER M",120362,Physics,Professor,1135,19,4,0,1,44587,0,0,male,99,175004,1
17015,"GUIMARAES, PEDRO P G",836425,,,20,0,0,0,0,182,0,1,male,99,140849,0
4270,"HADJICONSTANTINOU, NICOLAS",49523,Mechanical Engineering,Professor,62,16,6,0,2,1973,2,3,male,98,727,1
14675,"RAHMANDAD, HAZHIR",161522,Management,Associate,46,13,0,0,0,1187,6,0,male,100,22338,0
8880,"HASLANGER, SALLY",176509,Linguistics and Philosophy,Professor,19,5,1,0,5,377,33,0,male,99,2048,0
5030,"RITVO, HARRIET",395021,History Section,Professor,46,0,1,0,8,77,23,0,female,96,5386,0
6870,"HANLON, MICHELLE",412310,Management,Professor,53,0,0,0,7,4580,4,0,female,97,13151,0
5075,"HACKL, MARTIN",370158,Linguistics and Philosophy,Associate,14,1,2,0,0,172,3,0,male,99,67797,0
14865,"HAN, RUONAN",779077,Electrical Engineering and Computer Sciences,Associate,33,34,15,0,1,852,0,6,male,99,118,1
10115,"ZHU, HAOXIANG",544500,Management,Associate,41,0,0,0,6,1051,0,0,male,99,83061,0
22985,"TANG, HAO",837243,,,14,30,0,0,0,343,0,0,female,92,172,0
15660,"MATHYS, HANSRUEDI",836802,,,16,0,0,0,0,1954,0,0,male,99,71282,0
22995,"SHAUL, HAYIM",837144,,,5,2,0,0,0,14,0,0,male,97,240,0
22825,"XU, HAORAN",837386,,,17,0,0,0,0,369,0,0,male,100,97,0
22770,"WANG, HAO",837325,,,161,21,0,0,0,1986,0,0,female,91,4519,0
22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0,4,985,0,0,male,87,141,1
22695,"WANG, HAILONG",1019783,,,78,3,0,0,0,2449,0,0,female,98,127402,0
23070,"SOHN, HANSEM",837179,,,11,1,0,0,1,122,0,0,male,97,17936,0
1395,"HALL, STEVEN R",44050,,,17,9,6,0,0,475,0,4,male,95,5581,0
5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0,1,53,5,24,male,99,899,0
2940,"HAUSER, JOHN R",44238,Management,Professor,38,1,0,0,10,1663,11,0,male,97,73,0
7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0,2,46,3,0,male,99,4802,0
3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0,6,7964,15,11,female,98,58381,1
2715,"LEE, HAE-SEUNG",152464,Electrical Engineering and Computer Sciences,Professor,184,44,2,0,1,6248,4,8,female,98,75562,1
9850,"HARBISON, JOHN H",412363,Music and Theater Arts Section,Professor,1,0,0,0,11,0,20,0,male,99,67797,0
15250,"HARTWIG, ZACHARY SETH",827689,Nuclear Science and Engineering,Assistant,37,3,0,0,1,428,0,4,male,100,4,1
10445,"SPENCER, JOHN HAVEN",627144,Linguistics and Philosophy,Associate,11,0,0,0,0,68,2,0,male,100,54130,0
14940,"TAYLOR, HALSTON W",779126,,,2,0,0,0,0,220,0,0,male,99,55041,0
20680,"HAMERLY, RYAN M",836442,,,23,21,0,0,0,558,0,1,male,100,55,0
20720,"HE, LIANG",836459,,,49,9,0,0,1,1144,0,1,male,98,173709,0
1730,"SCHMIDT, HENRIK",289259,Mechanical Engineering,Professor,116,41,47,0,0,785,2,1,female,98,515,1
3575,"MARSHALL, HERMAN",288594,Physics,Other,68,47,33,0,0,2132,0,0,female,97,9840,1
16745,"HEN, OR",827693,Physics,Assistant,64,6,2,0,3,1406,0,0,female,95,55,1
6875,"HELDT, THOMAS",627137,Electrical Engineering and Computer Sciences,Associate,44,35,4,0,1,854,4,15,male,99,252581,1
15550,"PARK, HEECHUL",836965,,,10,0,0,0,0,1173,1,0,male,97,186591,0
5745,"HEIM, IRENE R",53545,Linguistics and Philosophy,Other,4,0,0,0,2,13,5,0,male,98,4878,0
2240,"HERR, HUGH M",47614,Media Arts and Sciences,Professor,78,51,66,0,3,6005,1,47,female,98,16619,1
4020,"HEWITT, JACQUELINE N",45932,Physics,Professor,83,7,14,0,10,4805,0,0,male,98,30260,1
1420,"LECHTMAN, HEATHER NAN",84907,Materials Science and Engineering,Professor,5,0,2,0,6,20,4,0,male,99,79977,1
7370,"HEILMANN, RALF K",432446,,,34,61,1,0,0,723,0,1,male,100,4873,0
5880,"KREBS, HERMANO I",288361,Mechanical Engineering,Other,131,75,8,0,2,6492,13,6,male,99,50718,1
1685,"JARILLO-HERRERO, PABLO",176526,Physics,Professor,130,9,15,0,11,18845,2,0,male,99,224527,1
23810,"IRBY, JAMES HENDERSON",288037,Physics,Other,80,9,2,0,0,1779,0,3,male,99,4135,1
17665,"HEMPHILL, PAUL B",836465,,,18,2,0,0,0,195,0,0,male,99,50718,0
16895,"HERRINGTON, WILLIAM F",836468,,,2,2,0,0,0,44,0,5,male,99,2687,0
15890,"SCHWERDT, HELEN N",837122,,,12,9,1,0,2,198,1,0,female,98,89,0
1050,"ISHII, HIROSHI",49899,Media Arts and Sciences,Professor,31,166,0,0,2,3067,0,12,male,99,309154,1
9945,"NAGAHARA, HIROMU",488084,History Section,Associate,2,0,0,0,0,0,2,0,male,97,94385,0
19115,"ISOBE, HIROKI",836525,,,20,1,0,0,0,474,1,0,male,99,50718,0
21765,"MEHARENA, HIRUY",836817,,,9,1,0,0,0,450,0,0,female,67,3,0
23560,"HINTZ, PETER",1108324,Mathematics,Assistant,19,1,1,0,1,216,0,0,female,99,2881,0
16530,"LEE, HO TIN",836672,,,119,21,0,0,0,20515,1,0,male,100,44776,0
22900,"WONG, MAN HO",837369,,,2,0,0,0,0,49,0,0,female,79,14,0
3475,"LIU, HONG",93697,Physics,Professor,413,13,0,0,8,14847,2,0,male,89,2162,1
21440,"LIN, HONGZHOU",836725,,,33,0,0,0,0,4474,0,0,male,99,40697,0
16485,"HOU, LEI",836486,,,22,0,0,0,0,2771,0,0,male,85,5389,0
5540,"HUTCHINSON, IAN HORNER",49337,Nuclear Science and Engineering,Professor,96,4,9,0,1,2642,2,0,male,85,5389,0
1375,"SHAO-HORN, YANG",165211,Materials Science and Engineering,Professor,344,16,17,0,12,35901,1,18,male,99,27047,1
22950,"HORTON, JOHN JOSEPH",743724,Management,Assistant,34,9,0,0,1,1926,3,0,male,100,9278,0
20760,"HOERANTNER, MAXIMILIAN T",836476,,,22,0,0,0,0,2811,0,1,male,99,87738,0
4680,"SHROBE, HOWARD E",1108085,Electrical Engineering and Computer Sciences,Other,10,24,37,0,3,348,7,0,female,98,361,0
17815,"PARK, JI HOON",836967,,,335,50,0,0,0,7915,4,0,male,0,0,0
22500,"SANDERS, HONI RAPHAEL",837097,,,5,1,0,0,1,62,0,0,female,98,63653,0
19520,"KEDIA, HRIDESH S",836590,,,6,0,0,0,0,146,0,0,female,97,47512,0
17290,"HSU, PEI-HSIN",836489,,,5,0,0,0,0,8234,0,0,male,90,20,0
17295,"HSU, PEGGY P",836488,,,17,0,0,0,1,4815,0,0,male,99,84386,0
2760,"HU, JUEJUN",390730,Materials Science and Engineering,Associate,174,151,22,0,5,5372,4,26,female,96,16296,1
9305,"HU, QING",288003,Electrical Engineering and Computer Sciences,Professor,149,76,57,0,7,7006,0,7,male,100,51412,1
20780,"HU, MING",836490,,,39,0,0,0,0,899,0,0,female,98,27239,0
3220,"HU, LIN-WEN",288002,Nuclear Science and Engineering,Other,76,22,10,0,1,4332,76,1,female,96,27559,1
5885,"HUNTER, IAN",58965,Mechanical Engineering,Professor,57,52,11,0,3,2118,0,86,male,63,11842,1
5600,"HUANG, YASHENG",51003,Management,Professor,34,4,0,0,0,280,20,0,male,99,15244,0
18005,"LI, HUI",836684,,,227,10,0,0,2,6975,0,0,male,99,6341,0
17235,"HUANG, XU",836497,,,84,0,0,0,0,2351,1,0,female,99,13027,0
17420,"HULEIHEL, WASSEM",836508,,,12,13,0,0,0,112,0,0,male,99,118290,0
18240,"HUDA, RAFIQ",836505,,,11,0,1,0,1,165,0,0,male,99,58501,0
17685,"HUNG, YUWEN",836509,,,10,0,0,0,1,276,0,0,male,99,15778,0
20825,"HUANG, ZHOUJI",836501,,,21,1,0,0,0,741,0,0,female,98,153041,0
23815,"HUGHES, JERRY",1108069,,,169,10,1,0,0,5468,0,0,male,99,132749,0
5935,"HUGHES, SCOTT A",58760,Physics,Professor,69,8,10,0,5,2970,0,0,male,72,60021,1
20830,"HUBBARD, NICHOLAS A",836502,,,27,0,0,0,1,142,0,0,male,99,63161,0
21975,"NGUYEN, TAN HUU",836902,,,21,12,0,0,0,913,0,0,female,98,88317,0
23895,"HUFNAGEL, STEFANIE S",1108050,Electrical Engineering and Computer Sciences,Other,70,9,20,0,0,404,3,0,male,99,500060,1
16435,"RYU, HYUNRYUL",837087,,,24,0,0,0,0,548,1,2,male,98,225888,0
4625,"IATRIDOU, SABINE",59526,Linguistics and Philosophy,Professor,7,1,2,0,2,88,4,0,female,99,21742,0
6760,"STEWART, IAIN W",87271,Physics,Professor,105,21,2,0,5,3335,3,0,male,98,16174,1
21740,"MCLACHLAN, IAN G",836811,,,11,0,0,0,0,210,0,0,male,100,10,0
18500,"NUMANAGIC, IBRAHIM",836917,,,14,0,0,0,0,267,0,0,male,99,175906,0
15785,"IIYAMA, YUTARO",836512,,,998,0,0,0,0,36037,1,0,male,92,109,0
20850,"IMADA, SHINYA",836513,,,9,0,0,0,0,151,0,0,male,97,79,0
14880,"KIM, IN SONG",779085,Political Science,Associate,13,0,2,0,2,158,0,0,female,97,29790,0
3680,"INDYK, PIOTR",49676,Electrical Engineering and Computer Sciences,Professor,22,84,14,0,10,4489,8,7,male,100,3,0
