,Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched,LastName,FirstName,Collaborations,Department_MITCollab
5040,5535,"CATTO, PETER J",176521,,,83,1,2,0,1,1185,0,0,male,100,21206,0,,,5535|,Physics
5041,2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0,,,1300|1300|,Electrical Engineering and Computer Sciences
5042,2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0,,,1300|1300|,Health Sciences and Technology
5043,2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0,,,1300|1300|,Management
5044,2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0,,,1300|1300|,Mechanical Engineering
5045,2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0,,,1300|1300|,Physics
5046,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,Electrical Engineering and Computer Sciences
5047,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,Health Sciences and Technology
5048,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,History
5049,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,Management
5050,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,Mechanical Engineering
5051,15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0,,,15145|,Physics
5052,1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0,,,1210|,Electrical Engineering and Computer Sciences
5053,1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0,,,1210|,Health Sciences and Technology
5054,1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0,,,1210|,Management
5055,1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0,,,1210|,Mechanical Engineering
5056,1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0,,,1210|,Physics
5057,8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0,,,8525|,Electrical Engineering and Computer Sciences
5058,8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0,,,8525|,Health Sciences and Technology
5059,8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0,,,8525|,Management
5060,8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0,,,8525|,Mechanical Engineering
5061,8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0,,,8525|,Physics
5062,19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0,,,19970|,Electrical Engineering and Computer Sciences
5063,19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0,,,19970|,Health Sciences and Technology
5064,19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0,,,19970|,Management
5065,19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0,,,19970|,Mechanical Engineering
5066,19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0,,,19970|,Physics
5067,17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0,,,17370|,Electrical Engineering and Computer Sciences
5068,17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0,,,17370|,Health Sciences and Technology
5069,17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0,,,17370|,Management
5070,17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0,,,17370|,Mechanical Engineering
5071,17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0,,,17370|,Physics
5072,17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0,,,17405|,Electrical Engineering and Computer Sciences
5073,17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0,,,17405|,Health Sciences and Technology
5074,17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0,,,17405|,Management
5075,17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0,,,17405|,Mechanical Engineering
5076,17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0,,,17405|,Physics
5077,16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0,,,16875|,Electrical Engineering and Computer Sciences
5078,16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0,,,16875|,Health Sciences and Technology
5079,16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0,,,16875|,Management
5080,16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0,,,16875|,Mechanical Engineering
5081,16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0,,,16875|,Physics
5082,19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0,,,19945|,Electrical Engineering and Computer Sciences
5083,19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0,,,19945|,Health Sciences and Technology
5084,19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0,,,19945|,Management
5085,19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0,,,19945|,Mechanical Engineering
5086,19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0,,,19945|,Physics
5087,16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0,,,16350|,Electrical Engineering and Computer Sciences
5088,16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0,,,16350|,Health Sciences and Technology
5089,16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0,,,16350|,Management
5090,16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0,,,16350|,Mechanical Engineering
5091,16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0,,,16350|,Physics
5092,15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0,,,15800|14625|2465|,Electrical Engineering and Computer Sciences
5093,15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0,,,15800|14625|2465|,Health Sciences and Technology
5094,15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0,,,15800|14625|2465|,Management
5095,15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0,,,15800|14625|2465|,Mechanical Engineering
5096,15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0,,,15800|14625|2465|,Physics
5097,23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0,,,15330|15330|,Electrical Engineering and Computer Sciences
5098,23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0,,,15330|15330|,Health Sciences and Technology
5099,23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0,,,15330|15330|,Management
5100,23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0,,,15330|15330|,Mechanical Engineering
5101,23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0,,,15330|15330|,Physics
5102,17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0,,,17365|,Electrical Engineering and Computer Sciences
5103,17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0,,,17365|,Health Sciences and Technology
5104,17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0,,,17365|,Management
5105,17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0,,,17365|,Mechanical Engineering
5106,17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0,,,17365|,Physics
5107,16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0,,,16580|,Electrical Engineering and Computer Sciences
5108,16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0,,,16580|,Health Sciences and Technology
5109,16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0,,,16580|,Management
5110,16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0,,,16580|,Mechanical Engineering
5111,16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0,,,16580|,Physics
5112,22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0,,,22260|,Electrical Engineering and Computer Sciences
5113,22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0,,,22260|,Health Sciences and Technology
5114,22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0,,,22260|,Management
5115,22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0,,,22260|,Mechanical Engineering
5116,22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0,,,22260|,Physics
5117,24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0,,,24155|,Electrical Engineering and Computer Sciences
5118,24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0,,,24155|,Health Sciences and Technology
5119,24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0,,,24155|,Management
5120,24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0,,,24155|,Mechanical Engineering
5121,24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0,,,24155|,Physics
5122,24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1,,,24185|,Electrical Engineering and Computer Sciences
5123,24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1,,,24185|,Health Sciences and Technology
5124,24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1,,,24185|,Management
5125,24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1,,,24185|,Mechanical Engineering
5126,24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1,,,24185|,Physics
5127,19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1,,,19380|,Electrical Engineering and Computer Sciences
5128,19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1,,,19380|,Health Sciences and Technology
5129,19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1,,,19380|,Management
5130,19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1,,,19380|,Mechanical Engineering
5131,19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1,,,19380|,Physics
5132,10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0,,,10110|,Electrical Engineering and Computer Sciences
5133,10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0,,,10110|,Health Sciences and Technology
5134,10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0,,,10110|,Management
5135,10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0,,,10110|,Mechanical Engineering
5136,10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0,,,10110|,Physics
5137,4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0,,,4310|,Electrical Engineering and Computer Sciences
5138,4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0,,,4310|,Health Sciences and Technology
5139,4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0,,,4310|,Management
5140,4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0,,,4310|,Mechanical Engineering
5141,4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0,,,4310|,Physics
5142,23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0,,,23720|,Electrical Engineering and Computer Sciences
5143,23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0,,,23720|,Health Sciences and Technology
5144,23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0,,,23720|,Management
5145,23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0,,,23720|,Mechanical Engineering
5146,23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0,,,23720|,Physics
5147,15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0,,,15525|,Electrical Engineering and Computer Sciences
5148,15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0,,,15525|,Health Sciences and Technology
5149,15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0,,,15525|,Management
5150,15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0,,,15525|,Mechanical Engineering
5151,15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0,,,15525|,Physics
5152,16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0,,,16750|,Electrical Engineering and Computer Sciences
5153,16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0,,,16750|,Health Sciences and Technology
5154,16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0,,,16750|,Management
5155,16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0,,,16750|,Mechanical Engineering
5156,16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0,,,16750|,Physics
5157,17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0,,,17115|,Electrical Engineering and Computer Sciences
5158,17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0,,,17115|,Health Sciences and Technology
5159,17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0,,,17115|,Management
5160,17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0,,,17115|,Mechanical Engineering
5161,17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0,,,17115|,Physics
5162,19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0,,,19260|,Electrical Engineering and Computer Sciences
5163,19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0,,,19260|,Health Sciences and Technology
5164,19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0,,,19260|,Management
5165,19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0,,,19260|,Mechanical Engineering
5166,19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0,,,19260|,Physics
5167,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Electrical Engineering and Computer Sciences
5168,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Health Sciences and Technology
5169,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Management
5170,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Mechanical Engineering
5171,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Physics
5172,5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0,,,5990|,Political Science
5173,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Electrical Engineering and Computer Sciences
5174,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Health Sciences and Technology
5175,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Management
5176,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Mechanical Engineering
5177,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Physics
5178,6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0,,,6325|,Political Science
5179,2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0,,,2270|,Electrical Engineering and Computer Sciences
5180,2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0,,,2270|,Health Sciences and Technology
5181,2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0,,,2270|,Management
5182,2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0,,,2270|,Mechanical Engineering
5183,2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0,,,2270|,Physics
5184,8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0,,,8665|,Electrical Engineering and Computer Sciences
5185,8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0,,,8665|,Health Sciences and Technology
5186,8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0,,,8665|,Management
5187,8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0,,,8665|,Mechanical Engineering
5188,8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0,,,8665|,Physics
5189,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,4230|,Electrical Engineering and Computer Sciences
5190,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,2040|4220|4235|,Engineering System Divisions
5191,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,4230|,Health Sciences and Technology
5192,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,4230|,Management
5193,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,4230|,Mechanical Engineering
5194,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,4230|,Physics
5195,4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0,,,6410|,Political Science
5196,3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1,,,3635|,Electrical Engineering and Computer Sciences
5197,3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1,,,3635|,Health Sciences and Technology
5198,3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1,,,3635|,Management
5199,3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1,,,3635|,Mechanical Engineering
5200,3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1,,,3635|,Physics
5201,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Electrical Engineering and Computer Sciences
5202,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Health Sciences and Technology
5203,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Management
5204,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Mechanical Engineering
5205,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Mathematics
5206,3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0,,,3695|,Physics
5207,2575,"CHUANG, ISAAC",21544,Electrical Engineering and Computer Sciences,Professor,103,17,26,0,6,3383,1,6,male,98,1403,1,,,2575|,Electrical Engineering and Computer Sciences
5208,2575,"CHUANG, ISAAC",21544,Electrical Engineering and Computer Sciences,Professor,103,17,26,0,6,3383,1,6,male,98,1403,1,,,2575|,Health Sciences and Technology
5209,2575,"CHUANG, ISAAC",21544,Electrical Engineering and Computer Sciences,Professor,103,17,26,0,6,3383,1,6,male,98,1403,1,,,2575|,Management
